,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6422,7,136.5,1,42.4,120,7604.397831,0.015762274,,3.996742423,0.0,Jul,2,2,2,1,Returning_Visitor,True,True
5760,2,40.8,0,0.0,45,1668.125238,0.004444444,0.024107744,47.57360345,0.0,Sep,1,1,4,2,Returning_Visitor,False,False
2631,10,262.0,0,0.0,22,623.4166667,0.018518519,,0.0,0.2,May,3,2,1,2,Returning_Visitor,False,False
11583,4,107.75,0,0.0,15,369.05,0.005555556,0.029365079,0.0,0.0,Nov,3,2,8,1,Returning_Visitor,False,False
5570,2,32.2,1,0.0,20,342.6866667,0.0,0.009090909,0.0,0.0,Aug,2,2,1,4,New_Visitor,False,False
2270,2,145.0,0,0.0,7,196.5,0.0,,0.0,0.0,May,3,2,4,1,Returning_Visitor,False,False
2937,0,0.0,0,0.0,31,453.0,0.0,0.037634409,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
7989,4,106.5,0,0.0,12,806.25,0.0125,0.029166667,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
6708,6,73.3,1,0.0,120,2872.719031,0.000226757,0.011948854,5.915342917,0.0,Aug,2,2,2,1,Returning_Visitor,False,False
6416,2,36.4,0,0.0,3,28.2,0.0,0.0,55.89978908,0.0,Sep,1,1,3,2,New_Visitor,False,False
768,2,62.5,0,0.0,17,548.3333333,0.0,0.031372549,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
3631,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,6,1,Returning_Visitor,True,False
5012,0,0.0,0,0.0,23,684.5,0.02173913,0.044927536,0.0,0.8,May,2,2,2,6,Returning_Visitor,False,False
4474,0,0.0,0,0.0,10,257.0,0.0,0.01,0.0,0.0,May,2,5,2,2,Returning_Visitor,False,False
4187,1,0.0,2,29.0,28,557.4047619,0.013793103,0.034154351,0.0,0.4,May,2,4,3,3,Returning_Visitor,False,False
7099,0,0.0,0,0.0,62,1875.103333,0.003278689,0.027868852,12.71367924,0.0,Sep,2,4,1,1,Returning_Visitor,False,False
6357,0,0.0,0,0.0,20,1413.768571,0.025,,0.0,0.0,June,1,2,3,1,Returning_Visitor,True,False
4457,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.8,May,2,4,1,6,Returning_Visitor,False,False
11217,0,0.0,0,0.0,15,314.5,0.0,,0.0,0.0,Dec,8,13,9,20,Other,False,False
55,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,Feb,2,4,1,3,Returning_Visitor,False,False
4917,1,90.0,0,0.0,31,2581.208333,0.025,0.032986111,0.0,0.4,May,3,2,6,1,Returning_Visitor,False,False
3216,2,36.4,0,0.0,75,1959.304762,0.005479452,0.027146119,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
1203,0,0.0,0,0.0,6,62.0,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
7196,2,152.0,0,0.0,13,241.5833333,0.013333333,0.013333333,0.0,0.0,Sep,1,1,1,2,New_Visitor,False,False
1933,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
6849,6,231.9,0,0.0,8,188.3,0.0,0.014285714,12.15713406,0.0,Sep,2,2,1,4,Returning_Visitor,False,False
1377,5,89.75,0,0.0,16,467.9166667,0.011111111,0.016666667,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,True,False
6204,7,397.2644444,1,246.8,23,672.2644444,0.032051282,0.046153846,0.0,0.0,Oct,3,2,4,1,Returning_Visitor,False,False
5101,0,0.0,0,0.0,3,38.0,0.066666667,0.066666667,0.0,0.8,May,2,2,4,4,Returning_Visitor,False,False
7062,0,0.0,0,0.0,8,159.9,0.0,0.0,0.0,0.0,Oct,2,2,2,6,New_Visitor,False,False
5372,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.2,May,3,2,6,3,Returning_Visitor,False,False
82,0,0.0,0,0.0,6,39.5,0.0,0.02,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
1528,5,46.0,1,17.0,33,1540.583333,0.0,0.01547619,10.84440741,0.0,Mar,2,2,2,2,Returning_Visitor,True,False
7409,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False
5270,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.2,May,2,5,1,3,Returning_Visitor,False,False
4113,0,0.0,0,0.0,34,606.7857143,0.017647059,0.040441176,0.0,0.4,May,1,1,1,3,Returning_Visitor,False,False
5166,1,44.0,0,0.0,56,2075.983333,0.0,0.014545455,13.81852727,0.0,May,2,5,2,3,Returning_Visitor,False,True
9894,4,68.75,0,0.0,137,3770.916071,0.003165468,0.014745252,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
4382,0,0.0,0,0.0,12,115.05,0.0,,0.0,0.0,May,4,2,1,3,Returning_Visitor,True,False
3619,7,278.8333333,2,15.0,38,2311.090909,0.004651163,0.022868217,4.247372093,0.0,May,2,5,1,3,Returning_Visitor,False,False
8550,4,65.5,0,0.0,23,783.75,0.007692308,,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,True,True
11142,0,0.0,0,0.0,2,41.5,0.1,,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,True,False
1745,0,0.0,0,0.0,9,640.6666667,0.0,,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,True,False
10034,9,230.6666667,0,0.0,66,2178.85,0.003555556,,11.73221807,0.0,Nov,2,2,3,2,Returning_Visitor,True,True
5182,9,65.5,0,0.0,72,1243.80882,0.000675676,0.007297297,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
6979,9,299.45,2,48.3,54,2802.367821,0.009289968,0.025442703,16.96885494,0.0,Aug,3,2,7,1,Returning_Visitor,False,False
127,0,0.0,0,0.0,10,225.4666667,0.0,,0.0,0.4,Feb,1,1,8,3,Returning_Visitor,False,False
10766,3,224.5,0,0.0,1,26.5,0.0,0.033333333,0.0,0.0,Dec,3,2,2,6,New_Visitor,True,False
6973,1,3.5,0,0.0,26,433.6366667,0.0,,0.0,0.0,Jul,2,5,3,3,New_Visitor,True,False
11061,0,0.0,0,0.0,5,103.5,0.0,0.04,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,True,False
941,5,345.0,0,0.0,7,229.5,0.03,0.026666667,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
10294,11,202.4254386,5,1767.666667,338,13265.35595,0.007520348,0.018855633,1.114150182,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
5293,0,0.0,1,226.0,19,797.1666667,0.0,0.014035088,0.0,0.0,May,3,3,6,4,Returning_Visitor,True,False
1514,0,0.0,0,0.0,5,83.0,0.04,0.06,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
8425,0,0.0,0,0.0,18,346.5666667,0.02962963,0.062962963,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
5996,0,0.0,3,44.0,179,1738.472529,2.73e-05,0.025997611,0.0,0.0,Aug,2,4,9,11,Returning_Visitor,False,False
1218,9,848.1428571,4,388.6666667,33,595.0095238,0.0,0.004651163,0.0,0.0,Mar,2,2,1,10,New_Visitor,False,False
6723,0,0.0,0,0.0,39,1858.566667,0.0,0.002564103,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
1064,4,76.0,0,0.0,28,866.0,0.0,0.02183908,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
9466,8,636.0,0,0.0,52,3374.016667,0.0,0.003703704,108.0893873,0.0,Nov,2,2,3,13,Returning_Visitor,False,True
11123,0,0.0,0,0.0,23,1202.75,0.0,0.004545455,0.0,0.0,Dec,8,13,9,20,Other,True,False
11462,0,0.0,0,0.0,48,755.175,0.000472813,0.026312057,13.18501,0.0,Dec,2,2,4,10,Returning_Visitor,False,True
3702,0,0.0,0,0.0,7,906.0,0.0,,14.98333333,0.4,May,4,1,2,2,New_Visitor,False,True
10459,4,507.3333333,2,286.6666667,114,3616.008121,0.004093567,,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,False,False
1681,6,355.5,0,0.0,11,134.9,0.013333333,0.005333333,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,False
742,1,0.0,0,0.0,41,1202.904762,0.011529933,,0.0,0.0,Mar,2,2,2,13,Returning_Visitor,False,False
6029,6,288.0,0,0.0,16,475.3,0.010526316,,0.0,0.0,Sep,2,2,2,13,Returning_Visitor,False,False
10787,0,0.0,0,0.0,110,5244.471512,0.002201835,0.013960708,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
12093,10,260.25,0,0.0,31,1694.333333,0.017142857,,15.108543,0.0,Nov,2,2,4,3,Returning_Visitor,False,False
11623,1,0.0,0,0.0,50,1009.430952,0.006,,4.803305732,0.0,Nov,1,1,1,10,Returning_Visitor,True,True
655,6,125.5,0,0.0,19,1409.416667,0.002469136,,0.0,0.0,Mar,1,8,3,2,Returning_Visitor,False,False
8085,0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
9383,5,80.25,0,0.0,63,2618.681061,0.005797101,0.011111111,17.60939304,0.0,Nov,3,2,1,8,Returning_Visitor,False,True
3165,1,15.0,0,0.0,29,1714.4,0.024074074,0.048765432,0.0,0.0,May,2,5,6,4,Returning_Visitor,False,False
796,9,110.4090909,1,51.0,62,3120.211102,0.00056338,,7.891171006,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
9677,0,0.0,0,0.0,14,684.75,0.0,0.014285714,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
10762,4,96.25,0,0.0,67,3763.000758,0.0,0.003076923,15.84839963,0.0,Nov,2,4,9,3,Other,False,True
1017,2,11.0,3,123.3333333,34,448.75,0.021621622,0.048648649,0.0,0.0,Mar,2,10,6,1,Returning_Visitor,False,False
1660,0,0.0,0,0.0,7,93.66666667,0.028571429,,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
5113,0,0.0,0,0.0,68,3357.340476,0.018137255,,0.0,1.0,May,3,2,6,2,Returning_Visitor,True,False
4387,0,0.0,0,0.0,19,224.0,0.0,,0.0,0.0,May,2,2,3,19,Returning_Visitor,False,False
7097,2,25.2,0,0.0,13,238.5333333,0.0,0.009375,36.70369311,0.0,Oct,2,2,1,20,Returning_Visitor,False,True
657,2,42.0,2,54.0,10,420.0,0.0,0.008333333,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
5429,1,0.0,0,0.0,4,334.0,0.08,0.116,0.0,0.0,May,1,1,3,1,Returning_Visitor,True,False
5612,0,0.0,0,0.0,10,45.2,0.08,,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,False,False
7898,5,93.4,0,0.0,38,689.65,0.0,0.004878049,34.48748308,0.0,Oct,2,2,2,2,New_Visitor,True,True
914,0,0.0,0,0.0,13,281.547619,0.003846154,,0.0,0.0,Mar,1,1,2,2,Returning_Visitor,True,False
5437,0,0.0,1,35.0,33,782.0833333,0.0,,23.03329412,0.0,May,2,4,9,2,New_Visitor,False,True
4780,2,48.83333333,6,370.875,22,526.0281385,0.032142857,0.032738095,22.93531071,0.6,May,1,1,1,2,Returning_Visitor,False,False
1890,3,36.0,1,62.0,19,924.3333333,0.0,,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
10285,1,10.0,0,0.0,32,1277.75,0.0,0.006060606,78.12165404,0.0,Dec,8,13,9,20,Other,False,True
182,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
4104,2,8.5,0,0.0,3,25.5,0.0,,0.0,0.0,May,2,2,5,4,Returning_Visitor,False,False
5564,1,16.6,0,0.0,84,1893.619048,0.016825397,0.030138889,0.0,0.0,Oct,1,1,6,3,Returning_Visitor,False,False
2911,1,36.0,0,0.0,19,1661.75,0.0,0.023529412,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
10677,0,0.0,0,0.0,3,48.5,0.0,0.066666667,0.0,0.0,Dec,4,1,1,2,Returning_Visitor,False,False
5073,2,16.0,0,0.0,29,1412.5,0.007142857,0.046428571,0.0,0.0,May,2,2,6,13,Returning_Visitor,False,False
9827,0,0.0,0,0.0,22,1664.0,0.03030303,0.032424242,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
9976,11,250.25,0,0.0,169,8276.292565,0.002406417,,8.174728678,0.0,Nov,4,1,1,8,Returning_Visitor,True,False
6532,0,0.0,0,0.0,13,338.2,0.030769231,0.069230769,0.0,0.0,Oct,1,1,4,4,Returning_Visitor,True,False
5953,3,60.16666667,0,0.0,14,2322.866667,0.011764706,0.028431373,0.0,0.0,June,2,2,2,1,Returning_Visitor,False,False
5370,0,0.0,1,8.0,36,1093.154762,0.0,0.001428571,0.0,0.0,May,1,1,6,4,Returning_Visitor,False,False
645,0,0.0,0,0.0,15,695.4,0.014285714,0.028571429,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
11544,0,0.0,0,0.0,13,342.9202381,0.0,0.011794872,0.0,0.0,Nov,3,2,3,2,New_Visitor,True,False
7796,8,157.3166667,0,0.0,48,691.95,0.012666667,,6.887181233,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
12018,0,0.0,0,0.0,33,735.4392857,0.0,0.002693603,0.0,0.0,Nov,4,2,4,2,Returning_Visitor,False,False
5585,1,2.0,6,657.8333333,140,3252.200476,0.005479452,0.024292237,0.0,0.0,Jul,2,2,4,1,Returning_Visitor,False,False
10447,0,0.0,0,0.0,6,612.5,0.0,0.04,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
4998,3,285.8,1,23.5,56,2915.166667,0.0,0.003448276,80.118,0.0,May,2,4,3,3,New_Visitor,False,True
1597,1,24.0,1,239.0,11,839.5,0.016666667,,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,False
9612,0,0.0,0,0.0,5,178.8333333,0.0,,0.0,0.0,Nov,2,2,7,13,Returning_Visitor,True,False
4669,0,0.0,0,0.0,3,16.0,0.0,0.066666667,0.0,0.6,May,2,2,5,1,Returning_Visitor,False,False
11369,0,0.0,0,0.0,2,9.0,0.0,,0.0,0.0,Dec,3,2,3,10,New_Visitor,False,False
7995,0,0.0,1,68.5,25,927.0,0.007692308,0.034615385,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
4185,4,153.25,0,0.0,19,402.7166667,0.0,0.003030303,57.474,0.0,May,2,2,5,4,New_Visitor,True,True
1162,0,0.0,0,0.0,3,17.0,0.1,0.111111111,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
7457,2,209.5,0,0.0,102,2436.287879,0.051797386,,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,False,False
11549,1,7.0,4,364.9166667,248,7445.957075,0.004316069,,1.26665917,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
5300,1,7.0,0,0.0,15,430.5,0.0,0.019047619,0.0,0.0,May,2,4,7,2,Returning_Visitor,False,False
11308,6,723.5,2,410.5,5,109.0,0.0,0.015384615,0.0,0.0,Nov,2,5,2,2,Other,False,True
566,0,0.0,0,0.0,5,53.0,0.04,0.08,0.0,0.0,Mar,2,5,2,2,Returning_Visitor,True,False
11221,0,0.0,0,0.0,11,689.9916667,0.0,,0.0,0.0,Nov,3,2,3,6,Returning_Visitor,False,False
8291,7,165.9166667,2,150.5,42,3127.078788,0.009614512,0.021287825,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
4263,8,732.25,0,0.0,34,1345.755952,0.005128205,0.013341952,12.27419487,0.8,May,3,3,3,2,Returning_Visitor,False,False
6284,3,48.4,0,0.0,137,3004.628109,0.002380952,0.011750149,0.0,0.0,Oct,2,4,9,2,Returning_Visitor,False,False
12046,0,0.0,0,0.0,4,58.5,0.0,,0.0,0.0,Dec,3,2,8,13,Returning_Visitor,False,False
11718,0,0.0,0,0.0,14,275.1666667,0.0,,0.0,0.0,Nov,4,2,6,3,Returning_Visitor,False,False
7781,1,9.1,0,0.0,9,115.6,0.0,0.04,0.0,0.0,Oct,2,5,2,3,Returning_Visitor,False,False
9548,5,132.0,1,8.5,167,5080.233631,0.000238095,,64.81173101,0.0,Nov,4,2,1,1,Returning_Visitor,True,True
2173,3,269.1666667,0,0.0,36,2281.208333,0.022916667,0.046203704,0.0,0.0,May,3,2,6,4,Returning_Visitor,False,False
11166,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
11859,0,0.0,0,0.0,14,471.4166667,0.0,,0.0,0.0,Nov,3,2,3,6,New_Visitor,False,False
12137,0,0.0,0,0.0,25,610.3095238,0.0,0.039,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
562,0,0.0,0,0.0,3,10.0,0.0,,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
6952,0,0.0,0,0.0,60,2072.605556,0.013793103,0.016833856,0.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,False
12049,0,0.0,0,0.0,7,199.5,0.028571429,0.057142857,56.57877343,0.0,Nov,2,4,1,3,Returning_Visitor,False,True
8548,12,1106.389831,9,627.4583333,125,7444.938071,0.007701238,0.022385989,7.201209277,0.0,Nov,3,2,4,2,Returning_Visitor,False,True
4862,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,May,3,2,7,3,Returning_Visitor,False,False
6552,0,0.0,0,0.0,42,922.3,0.019047619,0.034920635,0.0,0.0,Aug,3,2,8,2,Returning_Visitor,False,False
6270,6,333.54,0,0.0,12,568.1,0.0,0.0125,19.63031016,0.0,Nov,2,4,5,2,New_Visitor,False,True
1216,0,0.0,0,0.0,3,73.0,0.0,0.066666667,0.0,0.0,Mar,2,4,1,7,Returning_Visitor,False,False
3639,0,0.0,0,0.0,57,4115.233333,0.003508772,0.018421053,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False
5257,0,0.0,0,0.0,7,116.5,0.028571429,,0.0,0.0,May,1,1,3,3,Returning_Visitor,True,False
3298,0,0.0,0,0.0,8,203.0,0.0125,0.0375,0.0,0.0,May,2,2,5,2,Returning_Visitor,True,False
5139,5,131.995614,0,0.0,35,1712.833333,0.0,0.000263158,0.0,0.4,May,2,2,3,3,New_Visitor,False,False
2662,0,0.0,0,0.0,35,897.6666667,0.011764706,0.017016807,5.220705882,0.0,May,3,2,2,3,Returning_Visitor,False,True
5658,5,44.66666667,1,144.0,101,1808.162266,0.045307443,0.06290128,2.153839297,0.0,Jul,3,2,1,3,Returning_Visitor,False,False
10376,0,0.0,0,0.0,28,1250.125,0.0,0.022857143,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
2781,0,0.0,0,0.0,7,88.0,0.0,0.057142857,0.0,0.8,May,2,2,3,1,Returning_Visitor,False,False
7436,1,36.3,0,0.0,1,0.0,0.053333333,0.093333333,0.0,0.0,Sep,3,2,3,6,Returning_Visitor,False,True
9934,1,235.0,0,0.0,3,127.6,0.0,0.025,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
8625,0,0.0,4,52.5,38,2533.008333,0.0,,0.0,0.0,Dec,2,4,4,2,Returning_Visitor,False,False
143,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,2,3,Returning_Visitor,False,False
6567,3,132.92,4,212.8,36,1335.773333,0.014285714,,11.11383981,0.0,Nov,2,7,2,2,Returning_Visitor,False,False
8363,0,0.0,0,0.0,90,2636.138889,0.023333333,0.045777778,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
9563,11,347.7916667,0,0.0,91,2434.144872,0.002020202,0.019021966,10.51901813,0.0,Dec,2,2,4,3,Returning_Visitor,False,False
10806,0,0.0,0,0.0,31,1297.464286,0.0,0.018010753,0.0,0.0,Nov,2,1,1,2,Returning_Visitor,True,False
8446,6,221.8333333,1,51.5,39,841.7833333,0.005426357,0.017585825,0.0,0.0,Dec,1,2,8,1,Returning_Visitor,False,False
8099,0,0.0,0,0.0,20,1175.488095,0.0,0.021052632,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,False
9184,0,0.0,0,0.0,11,496.0,0.018181818,0.063636364,0.0,0.0,Dec,3,12,2,3,Returning_Visitor,False,False
3920,5,96.25,0,0.0,26,1222.333333,0.0,0.006451613,42.95612903,0.0,May,2,2,1,1,Returning_Visitor,False,True
1012,0,0.0,0,0.0,2,92.0,0.0,0.1,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
4734,2,107.0,0,0.0,14,167.5,0.08125,0.108333333,0.0,0.0,May,3,2,1,2,Returning_Visitor,False,False
6102,6,440.2813953,1,17.72,18,864.1,0.0,0.002777778,0.0,0.0,Sep,2,2,5,2,New_Visitor,False,False
7045,11,225.22,2,106.8,68,1607.173333,0.011392405,0.033333333,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,True
7693,1,4.0,0,0.0,7,417.5333333,0.0,0.027777778,0.0,0.0,Aug,3,2,6,2,Returning_Visitor,False,False
9538,4,80.5,0,0.0,27,472.5,0.0,0.015384615,0.0,0.0,Dec,4,1,3,1,Returning_Visitor,True,False
6072,8,1013.171429,4,353.9666667,90,4984.371429,0.042666667,,1.464010432,0.0,Aug,2,2,3,13,Returning_Visitor,True,False
7477,0,0.0,0,0.0,6,286.2,0.0,0.022222222,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,False,False
4609,4,103.0,0,0.0,31,831.6666667,0.03030303,,0.0,0.0,May,3,2,6,13,Returning_Visitor,False,False
8536,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Nov,4,1,3,3,Returning_Visitor,False,False
5401,11,771.9285714,2,214.1666667,39,1022.474026,0.000833333,0.012361111,52.05165,0.0,May,3,2,1,2,Returning_Visitor,False,True
2391,7,424.1666667,0,0.0,13,1212.0,0.0,,0.0,0.0,May,2,4,4,4,Returning_Visitor,False,False
7056,2,75.6,2,68.4,2,44.66666667,0.0,0.033333333,0.0,0.0,Oct,2,2,7,2,New_Visitor,True,False
4947,2,11.0,0,0.0,48,2562.083333,0.004255319,0.005319149,0.0,0.0,May,2,5,7,4,Returning_Visitor,False,False
579,6,145.0,0,0.0,13,644.0,0.0,0.013333333,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
7023,8,43.95,1,56.4,31,577.65,0.011764706,0.029411765,0.0,0.0,Aug,2,2,3,3,Returning_Visitor,False,False
7094,5,473.1666667,2,195.4,111,4022.812148,0.003571429,0.012351425,0.0,0.0,Aug,3,2,9,5,Returning_Visitor,False,False
1750,0,0.0,0,0.0,8,70.2,0.025,0.061111111,0.0,0.0,Mar,1,2,8,1,Returning_Visitor,False,False
7859,6,378.4666667,0,0.0,13,950.6666667,0.022222222,0.054444444,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,False,False
6132,0,0.0,0,0.0,12,146.1333333,0.05,0.066666667,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
340,0,0.0,0,0.0,7,64.0,0.0,0.014285714,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
9707,7,253.1,0,0.0,40,1591.888095,0.0,0.012186396,48.66217061,0.0,Dec,2,2,3,2,Returning_Visitor,True,True
2421,3,131.75,0,0.0,52,1701.857143,0.0032,0.01918951,0.0,0.0,May,1,1,5,1,Returning_Visitor,False,False
8533,7,118.5,0,0.0,28,829.2083333,0.0,0.015151515,17.79456354,0.0,Dec,1,2,3,2,Returning_Visitor,False,False
11801,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,True,False
1050,1,21.0,1,61.0,49,1647.152381,0.0,0.0008,144.3934888,0.0,Mar,2,2,7,2,Returning_Visitor,True,True
2568,7,135.5,2,30.0,129,4115.978571,0.001470588,0.011288515,2.273598775,0.0,May,2,2,1,2,Returning_Visitor,True,False
5065,0,0.0,0,0.0,2,247.0,0.0,,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
2206,0,0.0,0,0.0,28,2529.75,0.066666667,0.088271605,0.0,0.4,May,2,5,1,1,Returning_Visitor,False,False
3556,0,0.0,0,0.0,11,126.6666667,0.072727273,0.090909091,0.0,0.4,May,1,1,1,3,Returning_Visitor,False,False
9276,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,8,6,Returning_Visitor,False,False
3902,0,0.0,0,0.0,9,1217.2,0.033333333,,0.0,0.0,May,1,1,5,4,Returning_Visitor,False,False
4192,0,0.0,0,0.0,7,98.33333333,0.028571429,0.032653061,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
5775,3,180.8,0,0.0,10,408.4666667,0.0,,0.0,0.0,Aug,4,1,3,1,Returning_Visitor,True,False
9577,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
5917,15,169.0333333,0,0.0,223,2477.53655,0.0,0.003694084,0.17982681,0.0,Oct,2,2,7,3,Returning_Visitor,True,False
9250,12,214.05,0,0.0,33,536.3227273,0.007317073,0.015853659,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
7224,3,294.2,2,108.9,60,1994.023778,0.022153846,0.037014927,0.0,0.0,Sep,3,2,6,2,Returning_Visitor,False,False
5808,2,40.9,0,0.0,9,437.4,0.018181818,0.027272727,0.0,0.0,Jul,3,2,1,5,Returning_Visitor,True,False
3561,5,66.96666667,2,416.0,291,12065.18135,0.00122631,0.008659512,9.013011371,0.0,May,2,2,1,4,Returning_Visitor,False,False
1328,1,69.0,0,0.0,8,423.0,0.0,0.025,28.05094335,0.0,Mar,2,4,1,8,New_Visitor,False,True
3816,0,0.0,0,0.0,13,136.0,0.142857143,0.154761905,0.0,0.8,May,3,2,7,13,Returning_Visitor,False,False
8074,0,0.0,0,0.0,3,0.0,0.2,,0.0,0.0,Dec,3,2,6,1,Returning_Visitor,False,False
11,0,0.0,0,0.0,16,407.75,0.01875,0.025833333,0.0,0.4,Feb,1,1,4,3,Returning_Visitor,False,False
6055,2,12.6,0,0.0,7,62.8,0.0,0.022222222,0.0,0.0,June,1,1,4,4,Returning_Visitor,False,False
5367,2,87.0,0,0.0,20,918.0833333,0.0075,,0.0,0.0,May,1,1,2,2,Returning_Visitor,False,False
175,3,87.0,0,0.0,10,320.5,0.0,0.015384615,0.0,0.0,Feb,1,1,2,3,Returning_Visitor,False,False
12039,0,0.0,0,0.0,13,1461.416667,0.021978022,0.047163947,0.0,0.0,Nov,3,2,3,11,Returning_Visitor,True,False
6151,12,255.5166667,0,0.0,38,436.8583333,0.0,0.010852713,0.0,0.0,Oct,2,2,7,5,Returning_Visitor,True,False
11294,0,0.0,0,0.0,18,542.9333333,0.0,0.009259259,0.0,0.0,Nov,3,2,1,11,New_Visitor,False,False
8428,3,21.0,0,0.0,17,256.95,0.0,0.02,0.0,0.0,Nov,2,4,1,8,New_Visitor,True,True
4813,0,0.0,1,100.0,13,364.35,0.0,0.015384615,0.0,0.0,May,3,2,2,3,Returning_Visitor,True,False
10371,0,0.0,0,0.0,5,127.5,0.04,0.06,0.0,0.0,Nov,3,2,6,3,Returning_Visitor,False,False
5551,0,0.0,0,0.0,3,33.2,0.0,0.066666667,0.0,0.0,June,1,1,3,1,Returning_Visitor,True,False
10394,2,7.0,0,0.0,56,656.7681818,0.0,,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,True,False
12232,0,0.0,0,0.0,18,413.6666667,0.0,0.047222222,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,False,False
